[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14591:8 "***********************************"
[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14592:8 "Abubu " "v6.9.04"
[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14593:8 "Updated on" "Wed 20 Sep 2023 15:53:43 (EDT)"
[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14594:8 "Developed by Abouzar Kaboudian!"
[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14595:8 "For support email: abouzar.kaboudian@physics.gatech.edu"
[INFO] 1777666857499 - https://abubujs.org/libs/Abubu.latest.js 14596:8 "***********************************"
[INFO] 1777666857522 - https://abubujs.org/libs/Abubu.latest.js 14632:12 "WebGL 2.0 context successfully initialized!"
[INFO] 1777666857523 - https://abubujs.org/libs/Abubu.latest.js 27308:12 "Loaded the library without using require.js..."
[INFO] 1777666857670 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "1\t" "#version 300 es"
[INFO] 1777666857670 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "2\t" "precision mediump float;"
[INFO] 1777666857670 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "3\t" ""
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "4\t" "// Uniform samplers for input textures"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "5\t" "uniform sampler2D inTexture1;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "6\t" "uniform sampler2D inTexture2;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "7\t" "uniform sampler2D inTexture3;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "8\t" "uniform sampler2D inTexture4;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "9\t" "uniform sampler2D inTexture5;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "10\t" ""
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "11\t" "// Uniforms for simulation parameters"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "12\t" "uniform float dt;           // time step"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "13\t" ""
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "14\t" "// Input coordinate (generated by Abubu vertex shader)"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "15\t" "in vec2 cc;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "16\t" ""
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "17\t" "// Output color targets"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "18\t" "out vec4 ocolor1;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "19\t" "out vec4 ocolor2;"
[INFO] 1777666857671 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "20\t" "out vec4 ocolor3;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "21\t" "out vec4 ocolor4;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "22\t" "out vec4 ocolor5;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "23\t" ""
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "24\t" "// Helper functions"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "25\t" "float Aexp(float exponent){ return exp(exponent); }"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "26\t" ""
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "27\t" "// Constants"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "28\t" "const float Ko   = 5.4;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "29\t" "const float Cao  = 2.0;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "30\t" "const float Nao  = 140.0;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "31\t" "const float Vc   = 0.016404;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "32\t" "const float Vsr  = 0.001094;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "33\t" "const float Vss  = 5.468e-05;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "34\t" "const float Bufc = 0.2;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "35\t" "const float Kbufc = 0.001;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "36\t" "const float Bufsr = 10.0;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "37\t" "const float Kbufsr = 0.3;"
[INFO] 1777666857672 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "38\t" "const float Bufss = 0.4;"
[INFO] 1777666857673 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "39\t" "const float Kbufss = 0.00025;"
[INFO] 1777666857673 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "40\t" "const float Vmaxup = 0.006375;"
[INFO] 1777666857673 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "41\t" "const float Kup    = 0.00025;"
[INFO] 1777666857673 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "42\t" "const float Vrel   = 0.102;"
[INFO] 1777666857673 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "43\t" "const float k3    = 0.06;"
